bookID,title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,Year,publisher,Publisher trim,Publisher clean,Left function
26950,Shakespeare A to Z: The Essential Reference to His Plays  His Poems  His Life and Times  and More,Charles Boyce/David Allen White,4.35,752,153,6,10/11/1991,1991,Ballantine Books,,,
43717,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,4.34,159,203013,4873,01/11/1991,1991,Harper,,,
2920,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,4.36,704,3679,148,01/11/1991,1991,Tor Books,,,
475,The Silence of the Lambs and Red Dragon,Thomas  Harris,4.48,534,293,9,01/11/1991,1991,University of Michigan Press,,,
25698,Astrid Lindgren: Storyteller to the World,Johanna Hurwitz/Michael Dooling,3.69,64,10,2,01/11/1991,1991,Delta,,,
30224,Eden,StanisÅ‚aw Lem/Marc E. Heine,3.91,276,3439,132,31/10/1991,1991,Puffin,,,
16842,Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD,Judi Barrett/Ron Barrett,4.11,32,0,0,30/10/1991,1991,Peerage Books,,,
17204,The Hamlet,William Faulkner,3.87,409,4208,216,29/10/1991,1991,Pantheon Books,,,
24525,Elements of the Philosophy of Right,Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss,3.87,569,2882,48,25/10/1991,1991,Penguin Books,Penguin Books,Penguin Books,Penguin
26324,Declarations of Independence: Cross-Examining American Ideology,Howard Zinn,4.26,341,732,25,23/10/1991,1991,Mariner Books,,,
28282,Drina Goes on Tour,Jean Estoril/Mabel Esther Allan,4.26,188,112,7,20/10/1991,1991,Live Oak Media,,,
15852,Eisenhower: Soldier and President,Stephen E. Ambrose,3.98,640,10718,126,15/10/1991,1991,Vintage International,,,
31985,The Complete Works,William Shakespeare,4.5,1248,62,6,13/10/1991,1991,Cambridge University Press,,,
24597,Gift from the Sea,Anne Morrow Lindbergh,4.17,132,1372,187,08/10/1991,1991,Harper Perennial,,,
8062,The Republic of Plato,Plato/Allan Bloom,3.94,487,1699,125,03/10/1991,1991,Simon and Schuster,,,
12684,Stranger in a Strange Land,Robert A. Heinlein,3.92,528,251872,6241,01/10/1991,1991,Simon  Schuster,,,
19298,Possession,A.S. Byatt,3.89,555,62580,3465,01/10/1991,1991,Gramercy,,,
7103,Question Quest (Xanth #14),Piers Anthony,3.71,368,6894,73,01/10/1991,1991,Pantheon Books,,,
19898,Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids  #3),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.75,80,1146,42,01/10/1991,1991,Basic Books,,,
13814,Losing Joe's Place,Gordon Korman,4.05,233,797,46,01/10/1991,1991,Library of America,,,
42213,Later Works: Black Boy (American Hunger) / The Outsider,Richard Wright/Arnold Rampersad,4.34,887,53,7,01/10/1991,1991,Scholastic Paperbacks,,,
33686,R-T  Margaret  and the Rats of NIMH (Rats of NIMH  #3),Jane Leslie Conly/Leonard B. Lubin,3.54,272,662,29,30/09/1991,1991,Ace,,,
16986,The Mother Tongue: English and How It Got That Way,Bill Bryson,3.93,270,28489,2085,28/09/1991,1991,Vintage,,,
32330,"A Wrinkle in Time: A Guide for Using ""A Wrinkle in Time"" in the Classroom",John Carratello/Patty Carratello/Theresa Wright,4,48,17,0,28/09/1991,1991,Scholastic Paperbacks,,,
10445,The Woman In White,Wilkie Collins,4,664,50,11,26/09/1991,1991,Avon,,,
27626,Memoirs of the Second World War,Winston S. Churchill/Denis Kelly,4.39,1088,438,39,17/09/1991,1991,HarperCollins,,,
32501,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,184,21719,491,13/09/1991,1991,Teacher Created Resources,,,
30225,The World's Religions,Huston Smith,4.07,416,8741,306,13/09/1991,1991,William Morrow Paperbacks,,,
32929,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,4.12,208,2774,65,13/09/1991,1991,Everyman's Library,,,
15820,Big Money,P.G. Wodehouse,3.93,288,1117,78,03/09/1991,1991,Mariner Books,,,
45289,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.32,796,617,80,03/09/1991,1991,Del Rey Books,,,
5073,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,3.99,210,53304,2118,01/09/1991,1991,Del Rey,,,
10566,Ishmael (Star Trek: The Original Series  #23),Barbara Hambly,3.93,256,1485,85,01/09/1991,1991,HarperOne,,,
21683,Into the Void (Spelljammer: The Cloakmaster Cycle  #2),Nigel Findley,3.54,311,257,12,01/09/1991,1991,Vintage Books USA,,,
42410,Hard-Boiled Wonderland and the End of the World,Haruki Murakami/Alfred Birnbaum,4.15,400,247,41,01/09/1991,1991,Penguin Books,Penguin Books,Penguin Books,Penguin
30065,The Golden Tulip,Rosalind Laker,3.94,585,29,4,01/09/1991,1991,Doubleday,,,
31670,Learnability and Cognition: The Acquisition of Argument Structure,Steven Pinker/Jacques A. Mehler,3.75,432,50,1,28/08/1991,1991,Kodansha,,,
15369,Devil's Backbone,Terry C. Johnston,4.17,448,105,6,15/08/1991,1991,TSR,,,
1334,Dispatches,Michael Herr,4.23,260,13108,795,06/08/1991,1991,Applewood Books,,,
16392,The Aeneid: A New Prose Translation,Virgil/David   West,3.84,353,105,10,06/08/1991,1991,Pocket Books,,,
23010,The Van,Roddy Doyle,3.94,312,30,4,04/08/1991,1991,Bradford Book,,,
34497,East Is East,T. Coraghessan Boyle,3.64,384,2098,113,01/08/1991,1991,St. Martin's Press,,,
17891,Madouc (Lyonesse  #3),Jack Vance,4.15,426,1825,71,01/08/1991,1991,Vintage,,,
15490,Radio Fifth Grade,Gordon Korman,3.55,192,522,47,01/08/1991,1991,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
41861,I Ching: The Book of Change,Anonymous/John Blofeld,4.19,240,42,7,01/08/1991,1991,Secker and Warburg,,,
410,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,4.24,752,3336,24,27/07/1991,1991,Scholastic Paperbacks,,,
31483,The Rise and Fall of Anne Boleyn,Retha M. Warnicke,3.96,338,1336,39,26/07/1991,1991,Ace Books,,,
1255,Justine (The Alexandria Quartet #1),Lawrence Durrell,3.89,253,5428,542,12/07/1991,1991,Penguin Books,Penguin Books,Penguin Books,Penguin
23522,Clea (The Alexandria Quartet #4),Lawrence Durrell,4.18,288,1896,124,12/07/1991,1991,Penguin Books,Penguin Books,Penguin Books,Penguin
28881,The Heidi Chronicles: Uncommon Women and Others & Isn't It Romantic,Wendy Wasserstein,3.84,249,2766,64,02/07/1991,1991,Wings,,,
29981,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen/Erroll McDonald,3.94,432,689,44,02/07/1991,1991,Cambridge University Press,,,
12095,Elven Star (The Death Gate Cycle  #2),Margaret Weis/Tracy Hickman,3.99,367,15512,219,01/07/1991,1991,Penguin Books,Penguin Books,Penguin Books,Penguin
14403,The Talbot Odyssey,Nelson DeMille,3.85,544,4874,154,01/07/1991,1991,Penguin Books,Penguin Books,Penguin Books,Penguin
16085,Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.82,96,2175,76,01/07/1991,1991,Vintage,,,
24115,No Better Place to Die: The Battle Of Stones River,Peter Cozzens,4.17,282,273,21,01/07/1991,1991,Vintage,,,
18722,Herbert the Timid Dragon,Mercer Mayer,4.62,48,23,4,01/07/1991,1991,Viking,,,
45253,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb,4.5,274,8,1,01/07/1991,1991,Western Publishing Company  Golden Books,,,
28606,The Enneads,Plotinus/Stephen MacKenna/John M. Dillon,4.06,688,2481,35,27/06/1991,1991,University of Illinois Press,,,
30410,Sir Gawain and the Green Knight,Selina Shirley Hastings/Juan Wijngaard,3.91,29,65,9,27/06/1991,1991,Spectra Books,,,
21032,Images and Symbols: Studies in Religious Symbolism,Mircea Eliade/Philip Mairet,4.16,192,354,12,25/06/1991,1991,Grand Central Publishing,,,
14851,The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6),Fred Saberhagen,3.81,250,1247,9,15/06/1991,1991,Scholastic Paperbacks,,,
11514,Escape on Venus (Venus  #4),Edgar Rice Burroughs,3.7,246,9,0,15/06/1991,1991,Walker Books Ltd,,,
40884,A Year in Provence,Peter Mayle,3.96,207,54963,2554,04/06/1991,1991,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
35210,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4,224,5019,408,04/06/1991,1991,Princeton University Press (NJ),,,
4362,Power of Silence,Carlos CastaÃ±eda,4.22,288,2253,53,01/06/1991,1991,Del Rey,,,
5696,The Zucchini Warriors (Macdonald Hall  #5),Gordon Korman,4.01,208,1160,42,01/06/1991,1991,Tom Doherty Associates,,,
18943,My Name is Aram,William Saroyan/Don Freeman,4.15,151,1045,66,01/06/1991,1991,Vintage,,,
44613,Memory's Embrace (Corbins  #3),Linda Lael Miller,4.19,320,407,18,01/06/1991,1991,Vintage,,,
18723,Aristophanes and His Theatre of the Absurd,Paul Anthony Cartledge,3.86,127,7,1,01/06/1991,1991,Bristol Classical Press,,,
8582,Theocritus: Select Poems: Select Poems,Theocritus/Kenneth James Dover,3,395,1,1,01/06/1991,1991,Bristol Classical Press,,,
280,The Servants of Twilight,Leigh Nichols/Dean Koontz,3.83,499,15666,209,16/05/1991,1991,Pocket Books,,,
8725,The Fall,Albert Camus/Justin O'Brien,4.04,147,53697,1772,07/05/1991,1991,Washington Square Press,,,
11121,The Beggar Maid: Stories of Flo and Rose,Alice Munro/Susanna Basso,3.93,210,2814,258,07/05/1991,1991,Laurel Press,,,
12378,Libra,Don DeLillo,3.99,480,11857,564,01/05/1991,1991,Scholastic,,,
842,Mine,Robert R. McCammon,3.9,496,9111,231,01/05/1991,1991,Headline Feature,,,
42631,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,216,2796,242,01/05/1991,1991,Vintage,,,
37027,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.14,224,1675,124,01/05/1991,1991,Vintage,,,
38339,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,4.01,329,265,4,01/05/1991,1991,Dell Yearling,,,
23563,The Witches of Worm,Zilpha Keatley Snyder,3.69,183,40,12,01/05/1991,1991,Berkley,,,
43527,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon/Lawrence M. Lasher,4,156,0,0,28/04/1991,1991,Pocket Books,,,
45066,The Annotated Lolita,Vladimir Nabokov/Alfred Appel,4.28,457,2965,358,23/04/1991,1991,Tarcherperigee,,,
42529,The Collected Poems  1957-1987,Octavio Paz/Eliot Weinberger/Elizabeth Bishop,4.3,669,2896,46,17/04/1991,1991,Pocket Books,,,
3690,The Complete Herbal Handbook for the Dog and Cat,Juliette De Bairacli Levy,4.31,368,106,7,08/04/1991,1991,Penguin,Penguin,Penguin,Penguin
29396,Dead Babies,Martin Amis,3.32,206,6348,162,03/04/1991,1991,University Press of Mississippi,,,
33773,Success,Martin Amis,3.66,224,2191,101,03/04/1991,1991,Vintage Books,,,
10546,Coming Into the Country,John McPhee,4.22,448,5704,261,01/04/1991,1991,New Directions Publishing Corporation,,,
17837,House of Stairs,William Sleator,3.85,176,3423,447,01/04/1991,1991,Faber  Faber,,,
20868,Second Ring of Power,Carlos CastaÃ±eda,4.03,328,2779,33,01/04/1991,1991,Vintage,,,
38533,Strange Attractors,William Sleator,3.72,176,230,7,01/04/1991,1991,Vintage,,,
6038,Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton/Jo Clayton,3.99,400,68,1,01/04/1991,1991,Simon and Schuster,,,
27541,Drina Dances in Paris,Jean Estoril,4.16,194,14,4,01/04/1991,1991,DAW,,,
21370,Because It Is Bitter  and Because It Is My Heart,Joyce Carol Oates,3.89,416,2690,133,30/03/1991,1991,Puffin Books,,,
932,The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald,4.04,272,550,28,28/03/1991,1991,Farrar  Straus and Giroux,,,
12951,Anne of the Island and Tales of Avonlea,L.M. Montgomery,4.3,573,417,5,20/03/1991,1991,Washington Square Press,,,
22238,Candide,Voltaire/Robert M. Adams,3.77,224,695,55,19/03/1991,1991,Puffin Books,,,
9592,Walking With the Great Apes: Jane Goodall  Dian Fossey  Birute Galdikas,Sy Montgomery,4.18,280,4,1,18/03/1991,1991,Plume,,,
6462,A Dubious Codicil,Michael Wharton,3.25,224,3,0,15/03/1991,1991,Penguin,Penguin,Penguin,Penguin
38424,The Case of the Half-Wakened Wife,Erle Stanley Gardner,3.88,245,435,23,13/03/1991,1991,Gramercy,,,
8879,Hype and Glory,William Goldman/P. Gethers,3.67,306,129,14,13/03/1991,1991,W. W. Norton and Company,,,
44450,The Big Rock Candy Mountain,Wallace Stegner,4.15,563,6187,669,01/03/1991,1991,Houghton Mifflin,,,
34200,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,Richard E. Neustadt,3.77,384,293,17,01/03/1991,1991,Random House UK Distribution,,,
33541,A Picture Book of Thomas Jefferson (Picture Book Biographies) (Picture Book Biography),David A. Adler/John Wallner/Alexandra Wallner,3.75,32,14,4,01/03/1991,1991,Villard,,,
14567,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4,184,4,0,01/03/1991,1991,Fawcett,,,
10205,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,307,67803,1401,15/02/1991,1991,University Press of Mississippi,,,
5554,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,3.94,241,144,26,13/02/1991,1991,Holiday House,,,
6360,The Responsibility of Forms: Critical Essays on Music  Art  and Representation,Roland Barthes/Richard Howard,3.95,320,93,3,07/02/1991,1991,Free Press,,,
2885,Drina Dances in Madeira,Jean Estoril/Mabel Esther Allan,4.09,164,139,6,06/02/1991,1991,Penguin,Penguin,Penguin,Penguin
6540,By the Sword (Valdemar),Mercedes Lackey,4.25,492,18531,249,05/02/1991,1991,Pocket Books,,,
11551,A Confederate General from Big Sur / Dreaming of Babylon / The Hawkline Monster,Richard Brautigan,4.25,608,1724,103,04/02/1991,1991,Fawcett Books,,,
25639,Journey to Ixtlan,Carlos CastaÃ±eda,4.12,272,8541,257,01/02/1991,1991,University of California Press,,,
1752,House of Incest,AnaÃ¯s Nin/Val Telberg,3.8,72,1843,143,01/02/1991,1991,Simon and Schuster,,,
12077,Goblin Moon (The Goblin Moon Duology #1),Teresa Edgerton,3.79,293,244,36,01/02/1991,1991,DAW,,,
1053,Light in August,William Faulkner,3.94,507,47794,1920,30/01/1991,1991,Mariner Books,,,
3710,Go Down  Moses,William Faulkner,3.93,365,8289,370,30/01/1991,1991,Ace,,,
27252,Eugene Onegin: A Novel in Verse (Vol. 1),Alexander Pushkin/Vladimir Nabokov,4.09,309,272,31,21/01/1991,1991,Washington Square Press,,,
2442,Eugene Onegin  Vol. II (Commentary),Alexander Pushkin/Vladimir Nabokov,4.38,1056,45,3,21/01/1991,1991,Swallow Press,,,
2078,Drina Ballerina,Jean Estoril,4.16,188,8,1,17/01/1991,1991,Vintage,,,
21773,On Certainty,Ludwig Wittgenstein/G.E.M. Anscombe/George Henrik von Wright,4.16,114,75,4,16/01/1991,1991,Vintage,,,
28278,The Boomer Bible,R.F. Laird,4.23,880,209,28,10/01/1991,1991,Princeton University Press,,,
40159,The Ideology of the Aesthetic,Terry Eagleton,4.11,432,265,13,08/01/1991,1991,Princeton University Press,,,
11244,Chilly Scenes of Winter,Ann Beattie,3.91,288,1045,100,02/01/1991,1991,Hodder,,,
39994,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,Will Durant,4.12,704,10553,550,01/01/1991,1991,Wiley-Blackwell,,,
9363,Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.81,80,6983,215,01/01/1991,1991,Workman Publishing Company,,,
9517,Tales of Power,Carlos CastaÃ±eda,4.13,304,4657,89,01/01/1991,1991,Basil Blackwell (Cambridge  MA/Oxford),,,
17015,Fire from Within,Carlos CastaÃ±eda,4.14,304,2554,67,01/01/1991,1991,Vintage,,,
41665,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,4.16,192,1419,38,01/01/1991,1991,Arrow,,,
36076,Moods,Louisa May Alcott,3.4,538,314,48,01/01/1991,1991,Le Livre de Poche,,,
2526,The Littles and the Lost Children,John Lawrence Peterson/Jacqueline Rogers/Roberta Carter Clark,3.76,112,302,16,01/01/1991,1991,Scholastic Paperbacks,,,
4808,Narcisse et Goldmund,Hermann Hesse,4.2,251,229,19,01/01/1991,1991,Rutgers University Press,,,
24315,The Agony and the Ecstasy,Irving Stone,4.07,777,160,18,01/01/1991,1991,Scholastic,,,
40460,La disparition,Georges Perec,3.8,319,261,28,31/12/1990,1990,Washington Square Press,,,
24149,PS I Love You Baby Collection,Lynda Milligan/Nancy J. Smith,4.43,79,7,0,31/12/1990,1990,Washington Square Press,,,
25463,The Ghost in the Machine,Arthur Koestler,4,400,472,33,07/12/1990,1990,Pocket Books,,,
18413,The Act of Creation,Arthur Koestler,4.26,752,365,24,07/12/1990,1990,Scholastic Paperbacks,,,
4060,An Acceptable Time (Time Quintet  #5),Madeleine L'Engle,3.82,343,16434,639,01/12/1990,1990,Possibilities,,,
29185,Journal of a Novel: The East of Eden Letters,John Steinbeck,4.09,182,1053,126,01/12/1990,1990,Gallimard,,,
1991,The Electric Kool-aid Acid Test/The Kandy Kolored Tangerine Flake Streamline Baby/Radical Chic & Mau Mauing the Flak Catchers,Tom Wolfe,3.97,943,299,14,01/12/1990,1990,Arkana,,,
12155,Elven Star (The Death Gate Cycle  #2),Margaret Weis/Tracy Hickman,3.99,367,76,5,01/12/1990,1990,Arkana/Penguin,Arkana/Penguin,Arkana/Penguin,Arkana/
22296,Tales of Pirx the Pilot,StanisÅ‚aw Lem/Louis Iribarne,4.1,216,3941,71,30/11/1990,1990,Bantam Books,,,
41258,A History of the World in 10Â½  Chapters,Julian Barnes,3.89,320,10008,638,27/11/1990,1990,Quality Paperback Book Club,,,
37592,Flaubert's Parrot,Julian Barnes,3.66,190,9373,606,27/11/1990,1990,Laurel Leaf Books,,,
3782,Three by Annie Dillard: Pilgrim at Tinker Creek  An American Childhood  The Writing Life,Annie Dillard,4.34,617,562,42,21/11/1990,1990,Penguin Books,Penguin Books,Penguin Books,Penguin
24785,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,408,286,10,19/11/1990,1990,Mariner Books,,,
3464,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,4.26,692,66,6,18/11/1990,1990,Vintage,,,
12822,Joy Within,Joan Goldstein/Manuela Soares,4.38,144,8,3,15/11/1990,1990,Vintage,,,
4835,The Spectator Bird,Wallace Stegner,3.99,214,4808,550,01/11/1990,1990,Harper Perennial,,,
7805,Tim,Colleen McCullough,3.81,288,153,17,01/11/1990,1990,William Morrow Paperbacks,,,
44766,Anne of Avonlea,L.M. Montgomery/Clare Sieffert,4.23,315,85,12,01/11/1990,1990,Avenel Books,,,
26827,"Henry and June: From ""A Journal of Love"": The Unexpurgated Diary of AnaÃ¯s Nin  1931-1932",AnaÃ¯s Nin,3.9,304,8311,449,29/10/1990,1990,Simon  Schuster,,,
28212,Horton Hears a Who!,Dr. Seuss,4.18,64,89920,1207,10/10/1990,1990,Grosset & Dunlap,,,
7946,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,4.3,184,169,21,08/10/1990,1990,Avon,,,
32351,The Dark Half,Stephen King,3.77,469,110131,1282,07/10/1990,1990,Penguin,Penguin,Penguin,Penguin
18288,Shoot the Piano Player,David Goodis,4.02,158,2768,143,03/10/1990,1990,Mariner Books,,,
14242,The Madness Season,C.S. Friedman,4.05,495,2459,95,03/10/1990,1990,Random House Books for Young Readers,,,
21323,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,3.89,144,98,11,03/10/1990,1990,Oberlin College Press,,,
250,Mark Twain: Selected Works,Mark Twain,4.22,690,41,1,02/10/1990,1990,New English Library,,,
33353,Slouching Towards Bethlehem,Joan Didion,4.21,238,26934,1825,01/10/1990,1990,Vintage,,,
11036,Liar's Poker,Michael   Lewis,4.15,256,22843,936,01/10/1990,1990,DAW Books Inc,,,
29932,Carrion Comfort,Dan Simmons,3.9,884,15742,714,01/10/1990,1990,Vintage Crime/Black Lizard,,,
32523,The White Album,Joan Didion,4.17,222,11889,738,01/10/1990,1990,Gramercy,,,
19412,The Complete Stories  Vol 1,Isaac Asimov,4.36,624,5362,115,01/10/1990,1990,University of Wisconsin Press,,,
2,The Further Inquiry,Ken Kesey/Ron Bevirt,3.63,215,226,3,01/10/1990,1990,Grand Central Publishing,,,
1463,Cocolat: Extraordinary Chocolate Desserts,Alice Medrich/Patricia Brabant,4.56,192,80,10,01/10/1990,1990,Viking Books,,,
26779,Mark Twain's Own Autobiography: The Chapters from the North American Review,Mark Twain/Michael J. Kiskis,3.8,301,9,1,01/10/1990,1990,Broadway,,,
829,The Savage Wars Of Peace: Soldiers' Voices 1945-1989,Charles Allen,4.5,290,1,0,01/10/1990,1990,Farrar Straus Giroux,,,
23912,The Glorious Impossible,Madeleine L'Engle/Giotto di Bondone,4.25,64,367,38,30/09/1990,1990,Farrar Straus Giroux,,,
30214,The First Man in Rome (Masters of Rome  #1),Colleen McCullough,4.11,896,311,49,28/09/1990,1990,Warner Books,,,
3972,Fear of Falling: The Inner Life of the Middle Class,Barbara Ehrenreich,3.91,292,331,23,26/09/1990,1990,Michael Joseph Ltd./Penguin Books Ltd.,Michael Joseph Ltd./Penguin Books Ltd.,Michael Joseph Ltd./Penguin Books Ltd.,Michael
8494,The Turtle and the Monkey,Paul Galdone/Joanna Galdone,3.74,32,58,6,24/09/1990,1990,Penguin Books,Penguin Books,Penguin Books,Penguin
9531,The Dark Descent  Vol 1: The Color of Evil,David G. Hartwell,4.12,304,2,0,19/09/1990,1990,Simon & Schuster Children's Publishing,,,
22307,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12,352,8207,179,17/09/1990,1990,William Morrow & Company (NYC),,,
11026,The Seven Habits of Highly Effective People,Stephen R. Covey,4.1,368,2505,233,15/09/1990,1990,Harper Perennial,,,
42701,The Return of Grand Theory in the Human Sciences,Quentin Skinner,3.88,224,31,3,13/09/1990,1990,Clarion Books,,,
34069,Theogonia  Opera et Dies  Scutum  Fragmenta Selecta (Classical Texts),Hesiod/Friedrich Solmsen/Reinholdo Merkelbach,4.06,282,9,1,13/09/1990,1990,Grafton,,,
177,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,4.18,32,6935,389,04/09/1990,1990,W. W. Norton & Company,,,
18728,The Control of Nature,John McPhee,4.24,288,3498,305,01/09/1990,1990,Free Press,,,
1713,The Sun in the Morning: My Early Years in India and England,M.M. Kaye,4.22,454,249,39,01/09/1990,1990,Clarendon Press,,,
16686,Sketches from a Hunter's Album,Ivan Turgenev/Richard Freeborn,3.93,403,5967,109,30/08/1990,1990,Cambridge University Press,,,
30289,The Eye of the Story: Selected Essays and Reviews,Eudora Welty,4.06,368,102,11,29/08/1990,1990,Little  Brown Books for Young Readers,,,
6343,The Lost Continent: Travels in Small Town America,Bill Bryson,3.83,299,45712,2257,28/08/1990,1990,St. Martin's Press,,,
25012,The Changeling (Daughters of England  #15),Philippa Carr,3.98,369,345,12,28/08/1990,1990,Farrar  Straus and Giroux,,,
26069,I Am the Blues: The Willie Dixon Story,Willie Dixon/Don Snowden,4.02,264,61,13,22/08/1990,1990,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
16185,The Wolf's Hour,Robert R. McCammon,4.06,603,8741,326,15/08/1990,1990,Vintage,,,
9866,The Luzhin Defense,Vladimir Nabokov/Michael Scammell,3.95,256,7305,277,11/08/1990,1990,Ivy Books,,,
21895,Losing Battles,Eudora Welty,3.6,436,433,59,11/08/1990,1990,William Morrow Paperbacks,,,
22822,Democracy in America Volume 2,Alexis de Tocqueville/Eduardo BrandÃ£o/Phillips Bradley/Luann Walther,4.17,506,316,19,11/08/1990,1990,Da Capo Press,,,
39640,The Real Frank Zappa Book,Frank Zappa/Peter Occhiogrosso,4.13,352,4934,223,03/08/1990,1990,Pocket Books,,,
33493,Ten Plays,Euripides/Moses Hadas/John Maclean,4.17,432,1464,21,01/08/1990,1990,Vintage,,,
11340,Descent of Man,T. Coraghessan Boyle,3.96,240,605,44,27/07/1990,1990,Vintage,,,
16535,The Fashion System,Roland Barthes/Matthew    Ward/Richard Howard,3.54,351,228,10,25/07/1990,1990,Vintage,,,
17189,World's End,T. Coraghessan Boyle,4.01,480,3270,218,20/07/1990,1990,Picador USA,,,
14786,How to Write Science Fiction and Fantasy,Orson Scott Card,3.9,140,475,66,15/07/1990,1990,Bantam Classics,,,
6974,Magic's Price (Valdemar: Last Herald-Mage #3),Mercedes Lackey,4.27,351,18764,320,03/07/1990,1990,Penguin Books,Penguin Books,Penguin Books,Penguin
18833,Untouchable,Mulk Raj Anand/E.M. Forster,3.71,160,3429,279,03/07/1990,1990,University of California Press,,,
9594,Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,Agatha Christie,4.39,650,116,6,02/07/1990,1990,Penguin Books,Penguin Books,Penguin Books,Penguin
5743,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84,336,1077,47,01/07/1990,1990,F & W Publications Inc.,,,
29514,Journey of Awakening: A Meditator's Guidebook,Ram Dass/Richard Alpert,4.17,448,898,52,01/07/1990,1990,DAW Books Inc,,,
32418,Through the Arc of the Rain Forest,Karen Tei Yamashita,3.9,212,127,18,01/07/1990,1990,Penguin Books,Penguin Books,Penguin Books,Penguin
42057,Hooked: Film Writings 1985-1988,Pauline Kael,4.05,528,93,5,01/07/1990,1990,Avenel Books,,,
5308,Wind Child,Nancy   Harding,3.08,331,13,1,01/07/1990,1990,Walker & Company,,,
43459,The Frog King,Frank McConnell,3.6,226,10,1,01/07/1990,1990,Pocket Books,,,
28382,Dark Intimacy: Hope for Those in Difficult Prayer-Experiences,David J. Hassel,4,172,1,0,28/06/1990,1990,Marion Boyars Publishers,,,
18333,Lysistrata,Aristophanes/Jeffrey Henderson,3.85,320,76,6,21/06/1990,1990,Coffee House Press,,,
3765,The Aeneid,Virgil/Robert Fitzgerald,3.84,442,87406,1182,16/06/1990,1990,Bantam,,,
17112,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,4.25,624,713,67,05/06/1990,1990,Dell,,,
18202,Three Philosophies of Life: Ecclesiastesâ€”Life As Vanity  Jobâ€”Life As Suffering  Song of Songsâ€”Life As Love,Peter Kreeft,4.3,140,437,52,01/06/1990,1990,Loyola Press (Chicago),,,
38528,Who's To Blame (Sweet Valley High  #66),Francine Pascal/Kate William,3.36,152,406,5,01/06/1990,1990,OUP Oxford,,,
12665,Gabriel GarcÃ­a MÃ¡rquez: One Hundred Years of Solitude,Michael  Wood,4.54,132,3604,78,31/05/1990,1990,Vintage,,,
13980,Travels in Hyperreality,Umberto Eco/John Radziewicz/William Weaver,3.89,324,2021,78,27/05/1990,1990,Arkana/Penguin,Arkana/Penguin,Arkana/Penguin,Arkana/
